statute_opennyai_PREAMBLE,provision_opennyai_PREAMBLE,statute_opennyai_decision,provision_opennyai_decision,case_id,statute_metadata,provision_metadata
POCSO Act,['6'],Cfpc,['437 A'],ASSV010011632017,Protection of Children from sexual offence Act,['4']
,,Code Of Criminal Procedure,['357 A'],ASSV010011632017,,
,,POCSO Act,['6'],ASSV010011632017,,
